id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,Batting_first,BF_Set,BF_wkts_fallen,BF_HScorer,BF_PlayerScored,BF_PlayerBallsfaced,BF_HWtaker,BF_HWballs,PDis_by_BF,RC_by_BF,Batting_second,BS_score,BS_wkts_fallen,BS_HScorer,BS_PlayerScored,BS_PlayerBallsfaced,BS_HWtaker,BS_HWballs,PDis_by_BS,RC_by_BS
7939,2018,Pune,13/05/18,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,AT Rayudu,Maharashtra Cricket Association Stadium,Marais Erasmus,Yeshwant Barde,Sunrisers Hyderabad,192,4,S Dhawan,87,55,Sandeep Sharma,25.0,1.0,37.0,Chennai Super Kings,181.0,2.0,AT Rayudu,100.0,62.0,SN Thakur,27,2,35
7940,2018,Mumbai,13/05/18,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,JC Buttler,Wankhede Stadium,Nitin Menon,S Ravi,Mumbai Indians,177,6,E Lewis,64,45,HH Pandya,24.0,2.0,52.0,Rajasthan Royals,181.0,3.0,JC Buttler,95.0,54.0,J Archer,27,2,21
7941,2018,Indore,14/05/18,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,10,UT Yadav,Holkar Cricket Stadium,Bruce Oxenford,Virender Kumar Sharma,Kings XI Punjab,93,10,AJ Finch,28,25,R Ashwin,6.0,0.0,9.0,Royal Challengers Bangalore,96.0,0.0,V Kohli,51.0,29.0,M Ali,13,4,13
7942,2018,Kolkata,15/05/18,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,Kuldeep Yadav,Eden Gardens,Kumar Dharmasena,Anil Chaudhary,Rajasthan Royals,144,10,JC Buttler,40,23,BA Stokes,25.0,3.0,18.0,Kolkata Knight Riders,147.0,4.0,CA Lynn,45.0,42.0,Kuldeep Yadav,24,4,20
7943,2018,Mumbai,16/05/18,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Mumbai Indians,3,0,JJ Bumrah,Wankhede Stadium,Marais Erasmus,Nitin Menon,Mumbai Indians,197,8,KA Pollard,51,24,JJ Bumrah,25.0,3.0,16.0,Kings XI Punjab,192.0,5.0,KL Rahul,99.0,64.0,AJ Tye,25,4,17
7944,2018,Bengaluru,17/05/18,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,14,0,AB de Villiers,M Chinnaswamy Stadium,S Ravi,Anil Dandekar,Royal Challengers Bangalore,222,6,AB de Villiers,71,41,M Ali,12.0,1.0,21.0,Sunrisers Hyderabad,209.0,3.0,KS Williamson,82.0,42.0,Rashid Khan,24,3,27
7945,2018,Delhi,18/05/18,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Delhi Capitals,34,0,HV Patel,Feroz Shah Kotla,Kumar Dharmasena,Vineet Kulkarni,Delhi Capitals,171,5,RR Pant,40,27,A Mishra,24.0,2.0,20.0,Chennai Super Kings,130.0,6.0,AT Rayudu,50.0,29.0,L Ngidi,20,2,20
7946,2018,Jaipur,19/05/18,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Rajasthan Royals,30,0,S Gopal,Sawai Mansingh Stadium,Bruce Oxenford,Virender Kumar Sharma,Rajasthan Royals,174,5,RA Tripathi,82,61,S Gopal,24.0,4.0,16.0,Royal Challengers Bangalore,137.0,10.0,AB de Villiers,53.0,36.0,UT Yadav,26,3,30
7947,2018,Hyderabad,19/05/18,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,5,CA Lynn,"Rajiv Gandhi International Stadium, Uppal",Anil Chaudhary,S Ravi,Sunrisers Hyderabad,183,9,S Dhawan,51,40,CR Brathwaite,17.0,2.0,24.0,Kolkata Knight Riders,180.0,5.0,CA Lynn,57.0,44.0,P Krishna,26,5,32
7948,2018,Delhi,20/05/18,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,normal,0,Delhi Capitals,11,0,A Mishra,Feroz Shah Kotla,Kumar Dharmasena,O Nandan,Delhi Capitals,186,4,RR Pant,69,45,A Mishra,24.0,3.0,19.0,Mumbai Indians,170.0,10.0,E Lewis,49.0,32.0,KH Pandya,12,1,15
7949,2018,Pune,20/05/18,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,L Ngidi,Maharashtra Cricket Association Stadium,Nitin Menon,Yeshwant Barde,Kings XI Punjab,164,10,KK Nair,56,27,AS Rajpoot,25.0,2.0,20.0,Chennai Super Kings,168.0,5.0,SK Raina,66.0,53.0,L Ngidi,25,4,13
7950,2018,Mumbai,22/05/18,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,2,F du Plessis,Wankhede Stadium,Marais Erasmus,C Shamshuddin,Sunrisers Hyderabad,148,7,CR Brathwaite,47,33,Rashid Khan,24.0,2.0,11.0,Chennai Super Kings,145.0,8.0,F du Plessis,68.0,43.0,DJ Bravo,28,2,29
7951,2018,Kolkata,23/05/18,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kolkata Knight Riders,25,0,AD Russell,Eden Gardens,Nitin Menon,Anil Chaudhary,Kolkata Knight Riders,179,7,AD Russell,52,27,PP Chawla,24.0,2.0,24.0,Rajasthan Royals,145.0,4.0,SV Samson,50.0,38.0,K Gowtham,18,2,23
7952,2018,Kolkata,25/05/18,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,14,0,Rashid Khan,Eden Gardens,Nitin Menon,Kumar Dharmasena,Sunrisers Hyderabad,179,7,WP Saha,36,28,Rashid Khan,24.0,3.0,19.0,Kolkata Knight Riders,163.0,9.0,CA Lynn,48.0,31.0,Kuldeep Yadav,24,3,29
7953,2018,Mumbai,27/05/18,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,SR Watson,Wankhede Stadium,Marais Erasmus,S Ravi,Sunrisers Hyderabad,186,6,KS Williamson,50,38,CR Brathwaite,16.0,1.0,28.0,Chennai Super Kings,187.0,2.0,SR Watson,121.0,60.0,L Ngidi,24,2,26
11137,2019,Chennai,23/03/19,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,Harbhajan Singh,M. A. Chidambaram Stadium,Bruce Oxenford,Anil Dandekar,Royal Challengers Bangalore,74,10,PA Patel,32,35,Mohammed Siraj,12.0,1.0,5.0,Chennai Super Kings,76.0,3.0,AT Rayudu,28.0,42.0,Harbhajan Singh,24,4,24
11138,2019,Kolkata,24/03/19,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,AD Russell,Eden Gardens,Chris Gaffaney,Anil Chaudhary,Sunrisers Hyderabad,189,3,DA Warner,88,55,Rashid Khan,24.0,1.0,28.0,Kolkata Knight Riders,187.0,4.0,N Rana,71.0,49.0,AD Russell,18,2,32
11139,2019,Mumbai,24/03/19,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Capitals,37,0,RR Pant,Wankhede Stadium,S Ravi,Yeshwant Barde,Delhi Capitals,219,6,RR Pant,80,28,I Sharma,24.0,3.0,36.0,Mumbai Indians,185.0,9.0,Yuvraj Singh,59.0,40.0,MJ McClenaghan,24,3,40
11140,2019,Jaipur,25/03/19,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,14,0,CH Gayle,Sawai Mansingh Stadium,C Shamshuddin,KN Anantapadmanabhan,Kings XI Punjab,200,4,CH Gayle,91,52,R Ashwin,24.0,2.0,20.0,Rajasthan Royals,175.0,9.0,JC Buttler,69.0,43.0,BA Stokes,27,2,61
11141,2019,Delhi,26/03/19,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Chennai Super Kings,0,6,SR Watson,Feroz Shah Kotla Ground,Marais Erasmus,Nitin Menon,Delhi Capitals,154,6,S Dhawan,52,47,K Rabada,22.0,1.0,26.0,Chennai Super Kings,157.0,3.0,SR Watson,45.0,27.0,DJ Bravo,26,3,35
11142,2019,Kolkata,27/03/19,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,28,0,AD Russell,Eden Gardens,Anil Chaudhary,Vineet Kulkarni,Kolkata Knight Riders,223,4,RV Uthappa,69,51,AD Russell,18.0,2.0,21.0,Kings XI Punjab,196.0,4.0,MA Agarwal,62.0,37.0,V Chakravarthy,18,1,35
11143,2019,Bengaluru,28/03/19,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,6,0,JJ Bumrah,M. Chinnaswamy Stadium,S Ravi,O Nandan,Mumbai Indians,197,8,RG Sharma,48,33,JJ Bumrah,25.0,4.0,23.0,Royal Challengers Bangalore,186.0,5.0,AB de Villiers,73.0,42.0,YS Chahal,25,4,47
11144,2019,Hyderabad,29/03/19,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,normal,0,Sunrisers Hyderabad,0,5,Rashid Khan,Rajiv Gandhi Intl. Cricket Stadium,Bruce Oxenford,C Shamshuddin,Rajasthan Royals,203,2,SV Samson,106,57,S Gopal,24.0,3.0,27.0,Sunrisers Hyderabad,211.0,5.0,DA Warner,71.0,38.0,Rashid Khan,24,1,24
11145,2019,Mohali,30/03/19,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,8,MA Agarwal,IS Bindra Stadium,Vineet Kulkarni,Chris Gaffaney,Mumbai Indians,187,7,Q de Kock,64,40,KH Pandya,25.0,2.0,46.0,Kings XI Punjab,185.0,2.0,KL Rahul,72.0,58.0,M Ashwin,24,2,27
11146,2019,Delhi,30/03/19,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,tie,0,Delhi Capitals,0,0,P Shaw,Feroz Shah Kotla Ground,Anil Dandekar,Nitin Menon,Kolkata Knight Riders,193,8,AD Russell,68,29,Kuldeep Yadav,24.0,3.0,41.0,Delhi Capitals,189.0,6.0,P Shaw,100.0,56.0,S Lamichhane,24,2,29
11147,2019,Hyderabad,31/03/19,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,118,0,J Bairstow,Rajiv Gandhi Intl. Cricket Stadium,S Ravi,KN Anantapadmanabhan,Sunrisers Hyderabad,233,2,J Bairstow,115,57,Mohammad Nabi,24.0,4.0,19.0,Royal Challengers Bangalore,120.0,9.0,C de Grandhomme,37.0,32.0,Mohammed Siraj,24,1,40
11148,2019,Chennai,31/03/19,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,8,0,MS Dhoni,M. A. Chidambaram Stadium,O Nandan,Yeshwant Barde,Chennai Super Kings,182,5,MS Dhoni,79,49,DL Chahar,25.0,2.0,20.0,Rajasthan Royals,174.0,8.0,BA Stokes,47.0,26.0,J Archer,24,2,17
11149,2019,Mohali,01/04/19,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,normal,0,Kings XI Punjab,14,0,S Curran,IS Bindra Stadium,Anil Chaudhary,Chris Gaffaney,Kings XI Punjab,175,9,DA Miller,51,33,S Curran,15.0,4.0,16.0,Delhi Capitals,163.0,10.0,RR Pant,43.0,26.0,CH Morris,25,3,31
11150,2019,Jaipur,02/04/19,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,S Gopal,Sawai Mansingh Stadium,Marais Erasmus,Anil Dandekar,Royal Challengers Bangalore,164,4,PA Patel,70,42,YS Chahal,26.0,2.0,19.0,Rajasthan Royals,174.0,3.0,JC Buttler,66.0,46.0,S Gopal,24,3,12
11151,2019,Mumbai,03/04/19,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,37,0,HH Pandya,Wankhede Stadium,Bruce Oxenford,Rod Tucker,Mumbai Indians,176,5,AS Yadav,59,43,HH Pandya,25.0,3.0,29.0,Chennai Super Kings,147.0,8.0,KM Jadhav,63.0,56.0,RA Jadeja,12,1,10
11152,2019,Delhi,04/04/19,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,J Bairstow,Feroz Shah Kotla Ground,C Shamshuddin,KN Anantapadmanabhan,Delhi Capitals,134,8,SS Iyer,43,41,I Sharma,7.0,1.0,6.0,Sunrisers Hyderabad,142.0,5.0,J Bairstow,53.0,29.0,Mohammad Nabi,24,2,25
11153,2019,Bengaluru,05/04/19,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,AD Russell,M. Chinnaswamy Stadium,Anil Chaudhary,Chris Gaffaney,Royal Challengers Bangalore,210,3,V Kohli,84,49,P Negi,19.0,2.0,21.0,Kolkata Knight Riders,219.0,5.0,AD Russell,52.0,16.0,N Rana,14,1,24
11309,2019,Chennai,06/04/19,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,22,0,Harbhajan Singh,M. A. Chidambaram Stadium,KN Ananthapadmanabhan,Rod Tucker,Chennai Super Kings,165,3,F du Plessis,55,39,Harbhajan Singh,24.0,2.0,17.0,Kings XI Punjab,142.0,5.0,SN Khan,70.0,60.0,R Ashwin,25,3,24
11310,2019,Hyderabad,06/04/19,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Mumbai Indians,40,0,A Joseph,Rajiv Gandhi Intl. Cricket Stadium,Anil Dandekar,Nitin Menon,Mumbai Indians,142,7,KA Pollard,49,28,A Joseph,24.0,6.0,18.0,Sunrisers Hyderabad,102.0,10.0,DJ Hooda,22.0,26.0,Rashid Khan,25,2,30
11311,2019,Bengaluru,07/04/19,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,K Rabada,M. Chinnaswamy Stadium,S Ravi,Yeshwant Barde,Royal Challengers Bangalore,154,8,V Kohli,42,33,N Saini,26.0,2.0,26.0,Delhi Capitals,164.0,6.0,SS Iyer,73.0,55.0,K Rabada,25,4,22
11312,2019,Jaipur,07/04/19,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,H Gurney,Sawai Mansingh Stadium,Chris Gaffaney,Anil Chaudhary,Rajasthan Royals,150,3,SPD Smith,79,61,S Gopal,24.0,2.0,37.0,Kolkata Knight Riders,151.0,2.0,SP Narine,52.0,27.0,H Gurney,25,2,26
11313,2019,Mohali,08/04/19,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,IS Bindra Stadium,Marais Erasmus,Anil Dandekar,Sunrisers Hyderabad,158,4,DA Warner,74,63,S Sharma,24.0,2.0,21.0,Kings XI Punjab,152.0,4.0,KL Rahul,71.0,53.0,R Ashwin,24,2,30
11314,2019,Chennai,09/04/19,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,DL Chahar,M. A. Chidambaram Stadium,Rod Tucker,C Shamshuddin,Kolkata Knight Riders,114,9,AD Russell,52,46,SP Narine,22.0,2.0,30.0,Chennai Super Kings,119.0,3.0,F du Plessis,48.0,46.0,Harbhajan Singh,24,3,15
11315,2019,Mumbai,10/04/19,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,3,KA Pollard,Wankhede Stadium,Yeshwant Barde,S Ravi,Kings XI Punjab,204,4,KL Rahul,104,66,Mohammed Shami,26.0,3.0,24.0,Mumbai Indians,210.0,7.0,KA Pollard,87.0,33.0,HH Pandya,27,2,60
11316,2019,Jaipur,11/04/19,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,MS Dhoni,Sawai Mansingh Stadium,Bruce Oxenford,Ulhas Gandhe,Rajasthan Royals,158,7,BA Stokes,29,27,JD Unadkat,18.0,2.0,23.0,Chennai Super Kings,164.0,6.0,AT Rayudu,61.0,48.0,RA Jadeja,24,2,20
11317,2019,Kolkata,12/04/19,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,7,S Dhawan,Eden Gardens,Yeshwant Barde,O Nandan,Kolkata Knight Riders,183,7,S Gill,67,40,N Rana,12.0,1.0,12.0,Delhi Capitals,183.0,3.0,S Dhawan,98.0,64.0,CH Morris,25,2,39
11318,2019,Mumbai,13/04/19,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,JC Buttler,Wankhede Stadium,Nitin Menon,Nanda Kishore,Mumbai Indians,191,5,Q de Kock,83,53,KH Pandya,25.0,3.0,35.0,Rajasthan Royals,192.0,6.0,JC Buttler,91.0,44.0,J Archer,25,3,42
11319,2019,Mohali,13/04/19,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,AB de Villiers,IS Bindra Stadium,S Ravi,Ulhas Gandhe,Kings XI Punjab,180,4,CH Gayle,105,68,R Ashwin,25.0,1.0,31.0,Royal Challengers Bangalore,175.0,2.0,V Kohli,68.0,54.0,YS Chahal,25,2,38
11320,2019,Kolkata,14/04/19,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,Imran Tahir,Eden Gardens,Rod Tucker,O Nandan,Kolkata Knight Riders,170,8,CA Lynn,84,54,SP Narine,25.0,2.0,20.0,Chennai Super Kings,164.0,5.0,SK Raina,58.0,42.0,Imran Tahir,26,4,28
11321,2019,Hyderabad,14/04/19,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Delhi Capitals,39,0,K Paul,Rajiv Gandhi Intl. Cricket Stadium,Anil Chaudhary,Bruce Oxenford,Delhi Capitals,164,7,SS Iyer,48,41,K Rabada,24.0,4.0,24.0,Sunrisers Hyderabad,121.0,10.0,DA Warner,51.0,47.0,K Ahmed,25,3,33
11322,2019,Mumbai,15/04/19,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,SL Malinga,Wankhede Stadium,Marais Erasmus,Nitin Menon,Royal Challengers Bangalore,179,7,AB de Villiers,76,51,M Ali,24.0,2.0,18.0,Mumbai Indians,179.0,5.0,Q de Kock,41.0,27.0,SL Malinga,24,5,35
11323,2019,Mohali,16/04/19,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,12,0,R Ashwin,IS Bindra Stadium,Anil Chaudhary,Vineet Kulkarni,Kings XI Punjab,190,6,KL Rahul,53,47,R Ashwin,25.0,2.0,25.0,Rajasthan Royals,180.0,7.0,RA Tripathi,52.0,46.0,J Archer,25,3,26
11324,2019,Hyderabad,17/04/19,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Sunrisers Hyderabad,0,6,DA Warner,Rajiv Gandhi Intl. Cricket Stadium,Ian Gould,Ulhas Gandhe,Chennai Super Kings,139,5,F du Plessis,47,31,Imran Tahir,24.0,2.0,20.0,Sunrisers Hyderabad,140.0,4.0,J Bairstow,63.0,46.0,Rashid Khan,24,2,17
11325,2019,Delhi,18/04/19,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Mumbai Indians,40,0,HH Pandya,Feroz Shah Kotla Ground,Nigel Llong,Bruce Oxenford,Mumbai Indians,174,5,KH Pandya,41,29,JJ Bumrah,24.0,3.0,20.0,Delhi Capitals,136.0,9.0,S Dhawan,35.0,22.0,AR Patel,24,2,17
11326,2019,Kolkata,19/04/19,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Royal Challengers Bangalore,10,0,V Kohli,Eden Gardens,Ian Gould,Nitin Menon,Royal Challengers Bangalore,219,4,V Kohli,100,58,DW Steyn,24.0,2.0,48.0,Kolkata Knight Riders,219.0,5.0,N Rana,85.0,46.0,AD Russell,18,1,17
11327,2019,Jaipur,20/04/19,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,5,SPD Smith,Sawai Mansingh Stadium,S Ravi,Yeshwant Barde,Mumbai Indians,171,5,Q de Kock,67,49,RD Chahar,24.0,3.0,29.0,Rajasthan Royals,168.0,5.0,SPD Smith,59.0,48.0,S Gopal,24,2,21
11328,2019,Delhi,20/04/19,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,5,SS Iyer,Feroz Shah Kotla Ground,Ulhas Gandhe,C Shamshuddin,Kings XI Punjab,168,7,CH Gayle,69,37,H Viljoen,25.0,3.0,40.0,Delhi Capitals,177.0,5.0,S Dhawan,62.0,44.0,S Lamichhane,24,3,40
11329,2019,Hyderabad,21/04/19,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,K Ahmed,Rajiv Gandhi Intl. Cricket Stadium,Nitin Menon,Nigel Llong,Kolkata Knight Riders,164,8,CA Lynn,55,50,P Raj,20.0,1.0,31.0,Sunrisers Hyderabad,167.0,1.0,J Bairstow,82.0,45.0,K Ahmed,27,3,36
11330,2019,Bengaluru,21/04/19,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bangalore,1,0,PA Patel,M. Chinnaswamy Stadium,Vineet Kulkarni,Rod Tucker,Royal Challengers Bangalore,165,7,PA Patel,53,37,UT Yadav,25.0,3.0,56.0,Chennai Super Kings,172.0,8.0,MS Dhoni,89.0,48.0,DL Chahar,25,2,28
11331,2019,Jaipur,22/04/19,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,6,RR Pant,Sawai Mansingh Stadium,S Ravi,Nanda Kishore,Rajasthan Royals,196,6,AM Rahane,108,65,S Gopal,25.0,2.0,48.0,Delhi Capitals,194.0,4.0,RR Pant,79.0,36.0,K Rabada,25,3,38
11332,2019,Chennai,23/04/19,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,SR Watson,M. A. Chidambaram Stadium,Nigel Llong,Anil Chaudhary,Sunrisers Hyderabad,179,3,MK Pandey,84,50,B Kumar,24.0,2.0,20.0,Chennai Super Kings,185.0,4.0,SR Watson,98.0,54.0,Harbhajan Singh,24,2,39
11333,2019,Bengaluru,24/04/19,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,17,0,AB de Villiers,M. Chinnaswamy Stadium,Bruce Oxenford,C Shamshuddin,Royal Challengers Bangalore,213,4,AB de Villiers,86,46,UT Yadav,27.0,3.0,39.0,Kings XI Punjab,190.0,7.0,N Pooran,46.0,28.0,R Ashwin,24,1,15
11334,2019,Kolkata,25/04/19,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,VR Aaron,Eden Gardens,Ian Gould,Anil Dandekar,Kolkata Knight Riders,185,6,KD Karthik,101,52,PP Chawla,24.0,3.0,20.0,Rajasthan Royals,182.0,7.0,R Parag,50.0,34.0,VR Aaron,24,2,28
11335,2019,Chennai,26/04/19,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,46,0,RG Sharma,M. A. Chidambaram Stadium,Nigel Llong,Anil Chaudhary,Mumbai Indians,159,4,RG Sharma,67,48,SL Malinga,22.0,4.0,37.0,Chennai Super Kings,116.0,10.0,M Vijay,39.0,35.0,M Santner,24,2,13
11336,2019,Jaipur,27/04/19,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,JD Unadkat,Sawai Mansingh Stadium,Yeshwant Barde,Nand Kishore,Sunrisers Hyderabad,169,8,MK Pandey,61,36,Shakib Al Hasan,20.0,1.0,27.0,Rajasthan Royals,167.0,3.0,SV Samson,53.0,35.0,JD Unadkat,24,2,26
11337,2019,Delhi,28/04/19,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,normal,0,Delhi Capitals,16,0,S Dhawan,Feroz Shah Kotla Ground,Bruce Oxenford,KN Ananthapadmanabhan,Delhi Capitals,193,5,S Dhawan,52,38,A Mishra,25.0,2.0,30.0,Royal Challengers Bangalore,176.0,7.0,PA Patel,40.0,20.0,YS Chahal,24,2,41
11338,2019,Kolkata,28/04/19,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Kolkata Knight Riders,34,0,AD Russell,Eden Gardens,Ian Gould,Nitin Menon,Kolkata Knight Riders,241,2,AD Russell,86,45,AD Russell,24.0,2.0,25.0,Mumbai Indians,204.0,7.0,HH Pandya,96.0,34.0,HH Pandya,21,1,34
11339,2019,Hyderabad,29/04/19,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,45,0,DA Warner,Rajiv Gandhi Intl. Cricket Stadium,S Ravi,O Nandan,Sunrisers Hyderabad,232,6,DA Warner,91,61,Rashid Khan,24.0,3.0,21.0,Kings XI Punjab,174.0,8.0,KL Rahul,84.0,60.0,R Ashwin,25,2,31
11340,2019,Bengaluru,30/04/19,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,no result,0,Points Shared,0,0,,M. Chinnaswamy Stadium,Nigel Llong,Ulhas Gandhe,Royal Challengers Bangalore,65,7,V Kohli,25,7,YS Chahal,2.0,1.0,2.0,Rajasthan Royals,42.0,1.0,SV Samson,28.0,13.0,S Gopal,6,3,12
11341,2019,Chennai,01/05/19,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Chennai Super Kings,80,0,MS Dhoni,M. A. Chidambaram Stadium,Anil Dandekar,Nitin Menon,Chennai Super Kings,186,4,SK Raina,60,38,Imran Tahir,20.0,4.0,12.0,Delhi Capitals,99.0,10.0,SS Iyer,44.0,31.0,J Suchith,24,2,28
11342,2019,Mumbai,02/05/19,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,tie,0,Mumbai Indians,0,0,JJ Bumrah,Wankhede Stadium,S Ravi,O Nandan,Mumbai Indians,170,5,Q de Kock,75,58,HH Pandya,12.0,2.0,20.0,Sunrisers Hyderabad,165.0,6.0,MK Pandey,72.0,47.0,K Ahmed,24,3,42
11343,2019,Mohali,03/05/19,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,S Gill,IS Bindra Stadium,Bruce Oxenford,C Shamshuddin,Kings XI Punjab,186,6,S Curran,55,24,Mohammed Shami,18.0,1.0,17.0,Kolkata Knight Riders,192.0,3.0,S Gill,67.0,50.0,S Warrier,24,2,31
11344,2019,Delhi,04/05/19,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,normal,0,Delhi Capitals,0,5,A Mishra,Feroz Shah Kotla Ground,Ian Gould,Anil Dandekar,Rajasthan Royals,124,9,R Parag,55,53,I Sodhi,19.0,3.0,26.0,Delhi Capitals,126.0,5.0,RR Pant,53.0,38.0,A Mishra,24,3,17
